gnerations , DifferentNumberOfGenome , averageFitness , varianceFitness , FirstQuartileFitness , medianFitness , thirdQuartileFitness, averageMatch , variance Match ,FirstQuartileMatch , medianMatch , thirdMatch , alive 
2424,40,0.118311,0.000248883,0.104785,0.117574,0.128713,0,0,0,0,0,17
2425,37,0.118318,0.000248512,0.106392,0.118351,0.130309,0,0,0,0,0,13
2426,39,0.11828,0.000248476,0.104699,0.117477,0.128607,0,0,0,0,0,18
2427,43,0.118264,0.000248131,0.106304,0.118253,0.130202,0,0,0,0,0,25
2428,34,0.118342,0.000249285,0.10626,0.118204,0.130148,0,0,0,0,0,19
2429,35,0.118331,0.000249739,0.10457,0.117332,0.128448,0,0,0,0,0,23
2430,30,0.118403,0.000249671,0.104527,0.117284,0.128395,0,0,0,0,0,20
2431,25,0.118431,0.000249987,0.106129,0.118058,0.129988,0,0,0,0,0,20
2432,29,0.118481,0.000250172,0.106086,0.11801,0.129934,0,0,0,0,0,23
2433,26,0.118498,0.000248873,0.106453,0.118372,0.129881,0,0,0,0,0,19
2434,27,0.118483,0.00024842,0.104355,0.117091,0.129417,0,0,0,0,0,19
2435,35,0.118478,0.000248434,0.106366,0.118275,0.130185,0,0,0,0,0,22
2436,28,0.118555,0.000248656,0.106322,0.118227,0.130131,0,0,0,0,0,19
2437,25,0.118599,0.000249956,0.106278,0.118178,0.130078,0,0,0,0,0,17
2438,28,0.118627,0.000249326,0.105004,0.116899,0.129204,0,0,0,0,0,25
2439,27,0.11865,0.000250281,0.106601,0.118081,0.129971,0,0,0,0,0,17
2440,34,0.118617,0.000250104,0.105328,0.116803,0.129098,0,0,0,0,0,25
2441,26,0.118667,0.000249327,0.105285,0.116755,0.129455,0,0,0,0,0,18
2442,28,0.118646,0.00024855,0.105242,0.116708,0.129402,0,0,0,0,0,18
2443,31,0.118657,0.000247384,0.106836,0.117888,0.129758,0,0,0,0,0,21
2444,31,0.118702,0.000246618,0.106792,0.11784,0.129705,0,0,0,0,0,16
2445,32,0.118718,0.000246571,0.106748,0.117791,0.129652,0,0,0,0,0,15
2446,36,0.118692,0.000246329,0.106296,0.116517,0.129599,0,0,0,0,0,10
2447,34,0.118681,0.000244555,0.106661,0.117695,0.129955,0,0,0,0,0,9
2448,33,0.118671,0.000244463,0.106209,0.116422,0.129493,0,0,0,0,0,6
2449,37,0.118644,0.000245095,0.106166,0.116374,0.129441,0,0,0,0,0,13
2450,34,0.118607,0.00024528,0.106122,0.116327,0.129388,0,0,0,0,0,3
2451,41,0.118558,0.00024508,0.106079,0.116279,0.129335,0,0,0,0,0,11
2452,39,0.118592,0.000243453,0.106036,0.116232,0.129282,0,0,0,0,0,6
2453,34,0.11856,0.000243038,0.1064,0.117407,0.129637,0,0,0,0,0,4
2454,38,0.118528,0.000243092,0.105949,0.116137,0.129177,0,0,0,0,0,10
2455,36,0.118528,0.00024382,0.106314,0.11609,0.129124,0,0,0,0,0,7
2456,45,0.118534,0.000243508,0.10627,0.116042,0.129479,0,0,0,0,0,12
2457,41,0.118535,0.000244935,0.106227,0.115995,0.129833,0,0,0,0,0,8
2458,41,0.11853,0.000244469,0.106184,0.115948,0.12978,0,0,0,0,0,8
2459,38,0.11852,0.000243767,0.106141,0.116307,0.129728,0,0,0,0,0,3
2460,45,0.118472,0.000243569,0.106098,0.11626,0.129675,0,0,0,0,0,11
2461,36,0.118472,0.000243107,0.106867,0.117026,0.129622,0,0,0,0,0,8
2462,39,0.118462,0.000243311,0.106011,0.116166,0.129569,0,0,0,0,0,13
2463,34,0.11849,0.000242373,0.107592,0.116931,0.129517,0,0,0,0,0,12
2464,31,0.118506,0.000242101,0.107549,0.116883,0.130276,0,0,0,0,0,9
2465,36,0.118485,0.000241261,0.107505,0.116836,0.130223,0,0,0,0,0,14
2466,36,0.118508,0.000242032,0.105839,0.115977,0.13017,0,0,0,0,0,14
2467,37,0.118503,0.000242159,0.105797,0.11593,0.130118,0,0,0,0,0,18
2468,43,0.118504,0.00024187,0.105754,0.115883,0.130065,0,0,0,0,0,19
2469,38,0.118547,0.000240981,0.106521,0.115836,0.130417,0,0,0,0,0,24
2470,33,0.118602,0.000241896,0.107287,0.117814,0.131174,0,0,0,0,0,16
2471,32,0.118619,0.000242529,0.106435,0.115743,0.131121,0,0,0,0,0,13
2472,33,0.118587,0.000242333,0.107201,0.117718,0.131068,0,0,0,0,0,10
2473,36,0.11856,0.000242819,0.106349,0.115649,0.131015,0,0,0,0,0,11
2474,40,0.118556,0.000243062,0.106306,0.115602,0.130962,0,0,0,0,0,11
2475,40,0.118545,0.000242013,0.107071,0.117576,0.130909,0,0,0,0,0,7
2476,39,0.118503,0.0002419,0.107027,0.117528,0.130856,0,0,0,0,0,9
2477,40,0.118466,0.000242088,0.106177,0.115462,0.130803,0,0,0,0,0,9
2478,40,0.118434,0.000242245,0.106134,0.115416,0.130751,0,0,0,0,0,9
2479,38,0.118397,0.000242367,0.106091,0.115369,0.130698,0,0,0,0,0,7
2480,42,0.118376,0.000242465,0.106048,0.115323,0.130645,0,0,0,0,0,13
2481,39,0.118431,0.000241876,0.106812,0.117291,0.130593,0,0,0,0,0,13
2482,41,0.118426,0.000241404,0.106769,0.115633,0.13054,0,0,0,0,0,14
2483,39,0.1184,0.000240878,0.106726,0.117197,0.130487,0,0,0,0,0,16
2484,38,0.118459,0.000239541,0.106683,0.115539,0.130435,0,0,0,0,0,21
2485,38,0.118492,0.000239004,0.10664,0.115493,0.130382,0,0,0,0,0,19
2486,33,0.118589,0.000239741,0.106597,0.115447,0.131134,0,0,0,0,0,15
2487,32,0.118595,0.000238855,0.106554,0.116204,0.131082,0,0,0,0,0,15
2488,30,0.118591,0.000238193,0.106511,0.116961,0.131029,0,0,0,0,0,9
2489,29,0.11858,0.000238526,0.107674,0.116914,0.130976,0,0,0,0,0,7
2490,27,0.118554,0.00023816,0.107229,0.116867,0.130924,0,0,0,0,0,7
2491,31,0.118533,0.00023754,0.107186,0.116821,0.130871,0,0,0,0,0,9
2492,33,0.118534,0.00023779,0.107544,0.116774,0.130819,0,0,0,0,0,9
2493,34,0.118486,0.000237599,0.1071,0.116727,0.130766,0,0,0,0,0,7
2494,34,0.118466,0.000237865,0.107458,0.11668,0.130714,0,0,0,0,0,4
2495,44,0.118429,0.000237345,0.107415,0.116633,0.130661,0,0,0,0,0,13
2496,39,0.118424,0.000237654,0.107372,0.116587,0.130609,0,0,0,0,0,14
2497,43,0.118377,0.000237464,0.107329,0.11654,0.130557,0,0,0,0,0,11
2498,46,0.118361,0.000236271,0.107286,0.116493,0.130504,0,0,0,0,0,18
2499,42,0.118362,0.000237102,0.107243,0.116447,0.130452,0,0,0,0,0,18
2500,39,0.118405,0.000237395,0.108,0.1164,0.1308,0,0,0,0,0,15
2501,40,0.118395,0.000236971,0.107957,0.116353,0.130748,0,0,0,0,0,16
2502,35,0.118391,0.000236683,0.107114,0.116307,0.130296,0,0,0,0,0,16
2503,38,0.118397,0.000235601,0.107871,0.11706,0.130643,0,0,0,0,0,17
2504,39,0.118445,0.000237699,0.107029,0.116214,0.130591,0,0,0,0,0,14
2505,38,0.118451,0.000235905,0.106986,0.116168,0.130539,0,0,0,0,0,12
2506,41,0.118489,0.000234378,0.106943,0.11652,0.130487,0,0,0,0,0,16
2507,43,0.118474,0.00023384,0.107698,0.116873,0.130834,0,0,0,0,0,14
2508,36,0.118533,0.000231394,0.106858,0.116427,0.130383,0,0,0,0,0,11
2509,37,0.11856,0.000231632,0.106815,0.116381,0.130331,0,0,0,0,0,12
2510,41,0.118592,0.00023229,0.10757,0.116733,0.131474,0,0,0,0,0,8
2511,40,0.118545,0.000232105,0.10673,0.116288,0.130625,0,0,0,0,0,4
2512,42,0.118503,0.000232067,0.106688,0.116242,0.130573,0,0,0,0,0,6
2513,40,0.118483,0.0002323,0.106645,0.116196,0.130521,0,0,0,0,0,5
2514,43,0.118494,0.000231586,0.107001,0.116547,0.130469,0,0,0,0,0,8
2515,42,0.118484,0.000232826,0.107356,0.116899,0.131213,0,0,0,0,0,4
2516,42,0.118484,0.000233505,0.106916,0.116455,0.130366,0,0,0,0,0,4
2517,48,0.118453,0.000232491,0.106873,0.116408,0.130314,0,0,0,0,0,11
2518,41,0.118443,0.000232913,0.106831,0.116759,0.131056,0,0,0,0,0,9
2519,38,0.118454,0.000230963,0.107185,0.116713,0.131004,0,0,0,0,0,6
2520,45,0.118418,0.000230449,0.106746,0.116667,0.130952,0,0,0,0,0,14
2521,43,0.118419,0.000229898,0.106704,0.11662,0.1309,0,0,0,0,0,10
2522,40,0.118393,0.000230348,0.107454,0.116574,0.130849,0,0,0,0,0,6
2523,40,0.118367,0.000230058,0.106619,0.116528,0.130797,0,0,0,0,0,8
2524,42,0.118336,0.000230364,0.106577,0.116482,0.130745,0,0,0,0,0,6
2525,38,0.118342,0.000228699,0.107327,0.116436,0.130693,0,0,0,0,0,8
2526,35,0.118337,0.000229237,0.107284,0.11639,0.130641,0,0,0,0,0,6
2527,35,0.118333,0.00022914,0.107242,0.116343,0.13059,0,0,0,0,0,6
2528,38,0.118291,0.000229061,0.107199,0.116297,0.130538,0,0,0,0,0,9
2529,45,0.11826,0.000229423,0.107157,0.116251,0.130486,0,0,0,0,0,9
2530,40,0.118235,0.000229544,0.107115,0.116206,0.130435,0,0,0,0,0,6
2531,49,0.118204,0.000229617,0.107072,0.11616,0.130383,0,0,0,0,0,12
2532,48,0.11821,0.000229392,0.10703,0.116114,0.130332,0,0,0,0,0,11
2533,39,0.118184,0.000229725,0.106988,0.116068,0.130675,0,0,0,0,0,7
2534,40,0.118148,0.00022984,0.106946,0.116022,0.130229,0,0,0,0,0,7
2535,39,0.118154,0.000229565,0.106903,0.115976,0.130178,0,0,0,0,0,6
2536,40,0.118144,0.000229307,0.106861,0.115931,0.130126,0,0,0,0,0,8
2537,37,0.118145,0.000230094,0.106819,0.115885,0.130075,0,0,0,0,0,4
2538,39,0.118119,0.000229399,0.106777,0.115839,0.130024,0,0,0,0,0,6
2539,42,0.118088,0.000229239,0.106735,0.115794,0.129972,0,0,0,0,0,11
2540,42,0.118084,0.000228898,0.106693,0.115748,0.129921,0,0,0,0,0,10
2541,41,0.1181,0.000227763,0.106651,0.116096,0.130264,0,0,0,0,0,6
2542,44,0.118065,0.000227352,0.106609,0.115657,0.129819,0,0,0,0,0,9
2543,45,0.11805,0.00022721,0.106567,0.115611,0.129768,0,0,0,0,0,8
2544,42,0.118056,0.000228005,0.106525,0.115566,0.129717,0,0,0,0,0,7
2545,44,0.118046,0.000227661,0.106483,0.115914,0.129666,0,0,0,0,0,9
2546,37,0.118062,0.000226889,0.106441,0.115868,0.129615,0,0,0,0,0,8
2547,37,0.118094,0.000225179,0.1064,0.115823,0.129564,0,0,0,0,0,10
2548,41,0.118069,0.000224693,0.106358,0.115777,0.129513,0,0,0,0,0,6
2549,39,0.118028,0.00022463,0.106316,0.115732,0.129463,0,0,0,0,0,7
2550,37,0.118039,0.000225132,0.106275,0.115686,0.129804,0,0,0,0,0,8
2551,47,0.118019,0.000225862,0.106233,0.115641,0.129753,0,0,0,0,0,10
2552,43,0.118025,0.000225225,0.106191,0.115596,0.129702,0,0,0,0,0,9
2553,45,0.117989,0.000225219,0.10615,0.11555,0.129651,0,0,0,0,0,13
2554,41,0.117974,0.000225404,0.106108,0.115505,0.129601,0,0,0,0,0,13
2555,38,0.117986,0.000224486,0.106067,0.11546,0.12955,0,0,0,0,0,12
2556,36,0.117992,0.00022535,0.106416,0.115806,0.130282,0,0,0,0,0,10
2557,38,0.118024,0.000224824,0.106375,0.115761,0.130231,0,0,0,0,0,8
2558,38,0.118009,0.000224404,0.105942,0.115715,0.129789,0,0,0,0,0,8
2559,35,0.118046,0.000224597,0.105901,0.11567,0.129738,0,0,0,0,0,6
2560,35,0.118073,0.000225644,0.105859,0.115625,0.129688,0,0,0,0,0,7
2561,37,0.118048,0.000225032,0.106599,0.11558,0.130027,0,0,0,0,0,8
2562,37,0.118028,0.000225181,0.106557,0.115535,0.129977,0,0,0,0,0,7
2563,35,0.118013,0.000224296,0.106516,0.11549,0.129926,0,0,0,0,0,5
2564,41,0.117988,0.000223497,0.106474,0.115445,0.129875,0,0,0,0,0,9
2565,40,0.117978,0.000222725,0.107212,0.116569,0.129825,0,0,0,0,0,9
2566,38,0.117932,0.000222551,0.106391,0.115355,0.129774,0,0,0,0,0,8
2567,41,0.117912,0.000221614,0.10635,0.11531,0.129723,0,0,0,0,0,10
2568,42,0.117897,0.000221715,0.106308,0.115265,0.129673,0,0,0,0,0,12
2569,40,0.117893,0.000221888,0.106267,0.11522,0.129622,0,0,0,0,0,7
2570,43,0.117873,0.000221534,0.106226,0.115564,0.129572,0,0,0,0,0,6
2571,44,0.117843,0.000221417,0.106184,0.115519,0.129522,0,0,0,0,0,7
2572,50,0.117807,0.000221224,0.106532,0.115474,0.129471,0,0,0,0,0,8
2573,46,0.117798,0.000221549,0.10649,0.115429,0.129421,0,0,0,0,0,7
2574,44,0.117783,0.000220922,0.106449,0.115385,0.129371,0,0,0,0,0,6
2575,43,0.117748,0.000220906,0.106408,0.11534,0.12932,0,0,0,0,0,7
2576,45,0.117717,0.00022106,0.106366,0.115295,0.12927,0,0,0,0,0,8
2577,45,0.117692,0.000220852,0.106325,0.11525,0.12922,0,0,0,0,0,8
2578,42,0.117698,0.000220477,0.106284,0.115206,0.12917,0,0,0,0,0,11
2579,42,0.117736,0.000220761,0.106243,0.115161,0.12912,0,0,0,0,0,17
2580,41,0.117762,0.000220149,0.106202,0.115116,0.12907,0,0,0,0,0,15
2581,43,0.117794,0.000218852,0.10616,0.115459,0.12902,0,0,0,0,0,15
2582,42,0.117836,0.000220014,0.106507,0.115414,0.12897,0,0,0,0,0,16
2583,43,0.117915,0.000220616,0.106465,0.11537,0.130081,0,0,0,0,0,16
2584,39,0.117993,0.000222152,0.106424,0.115712,0.130031,0,0,0,0,0,10
2585,41,0.117973,0.000222419,0.106383,0.115667,0.129981,0,0,0,0,0,6
2586,45,0.117953,0.000221938,0.106342,0.115623,0.12993,0,0,0,0,0,7
2587,44,0.117923,0.000221804,0.106301,0.115578,0.12988,0,0,0,0,0,6
2588,43,0.117908,0.000222275,0.10626,0.115533,0.12983,0,0,0,0,0,5
2589,37,0.117894,0.000222548,0.106219,0.115489,0.12978,0,0,0,0,0,6
2590,42,0.117874,0.000222464,0.106178,0.115444,0.12973,0,0,0,0,0,11
2591,42,0.117859,0.000222404,0.106909,0.115399,0.12968,0,0,0,0,0,11
2592,40,0.117845,0.000221726,0.106867,0.115355,0.12963,0,0,0,0,0,14
2593,42,0.117856,0.000221725,0.106826,0.11531,0.12958,0,0,0,0,0,15
2594,45,0.117841,0.000221895,0.106785,0.115266,0.12953,0,0,0,0,0,15
2595,43,0.117837,0.000222897,0.106744,0.115222,0.12948,0,0,0,0,0,16
2596,40,0.117858,0.000222089,0.106703,0.116718,0.12943,0,0,0,0,0,13
2597,42,0.117864,0.000221798,0.106662,0.116673,0.12938,0,0,0,0,0,17
2598,42,0.117886,0.000222264,0.10662,0.116628,0.12933,0,0,0,0,0,16
2599,38,0.117927,0.000223645,0.106579,0.116583,0.12928,0,0,0,0,0,14
2600,34,0.117933,0.00022405,0.106538,0.116538,0.129231,0,0,0,0,0,14
2601,36,0.117924,0.000223538,0.107266,0.117263,0.129566,0,0,0,0,0,15
2602,33,0.11793,0.000222973,0.106841,0.116449,0.129131,0,0,0,0,0,12
2603,37,0.11791,0.000222416,0.107184,0.117172,0.129466,0,0,0,0,0,15
2604,40,0.117906,0.000221704,0.106759,0.116359,0.129032,0,0,0,0,0,22
2605,43,0.117881,0.000221564,0.106718,0.116315,0.128983,0,0,0,0,0,24
2606,43,0.117943,0.000220098,0.106677,0.11627,0.128933,0,0,0,0,0,27
2607,34,0.117995,0.000221551,0.106636,0.116609,0.128884,0,0,0,0,0,20
2608,36,0.118001,0.000221095,0.106979,0.116948,0.129218,0,0,0,0,0,17
2609,32,0.117986,0.000221138,0.106554,0.116903,0.128785,0,0,0,0,0,17
2610,31,0.118059,0.000221705,0.106897,0.116858,0.129119,0,0,0,0,0,15
2611,31,0.118121,0.000219868,0.106856,0.116813,0.129069,0,0,0,0,0,14
2612,35,0.118111,0.000219407,0.106432,0.116769,0.12902,0,0,0,0,0,13
2613,32,0.118122,0.000219435,0.106391,0.116724,0.128971,0,0,0,0,0,10
2614,32,0.118103,0.000219073,0.106733,0.116679,0.128921,0,0,0,0,0,8
2615,35,0.118093,0.000217096,0.10631,0.116635,0.128872,0,0,0,0,0,11
2616,36,0.118145,0.000215939,0.106269,0.11659,0.128823,0,0,0,0,0,9
2617,40,0.11814,0.000217012,0.106229,0.116546,0.128773,0,0,0,0,0,12
2618,41,0.118151,0.000217717,0.106188,0.116501,0.128724,0,0,0,0,0,10
2619,43,0.118137,0.000216991,0.106147,0.116457,0.128675,0,0,0,0,0,9
2620,40,0.118117,0.000216535,0.106107,0.116412,0.128626,0,0,0,0,0,8
2621,41,0.118087,0.000216455,0.106066,0.116368,0.128577,0,0,0,0,0,6
2622,45,0.118073,0.000216658,0.106026,0.116323,0.128528,0,0,0,0,0,9
2623,45,0.118073,0.00021491,0.105986,0.116279,0.128479,0,0,0,0,0,12
2624,39,0.118089,0.000215,0.106326,0.116235,0.12843,0,0,0,0,0,8
2625,36,0.11807,0.000215277,0.106286,0.117333,0.128762,0,0,0,0,0,5
2626,39,0.118065,0.000214437,0.106245,0.116146,0.128332,0,0,0,0,0,10
2627,42,0.118066,0.000214319,0.106205,0.116102,0.128283,0,0,0,0,0,10
2628,43,0.118042,0.000213604,0.106164,0.116058,0.128234,0,0,0,0,0,13
2629,41,0.118088,0.000214731,0.106124,0.116014,0.128186,0,0,0,0,0,12
2630,43,0.118058,0.000215073,0.106084,0.11597,0.128137,0,0,0,0,0,10
2631,45,0.118034,0.000214909,0.106043,0.115926,0.128468,0,0,0,0,0,12
2632,39,0.118055,0.000215228,0.106003,0.117021,0.128419,0,0,0,0,0,9
2633,42,0.118045,0.000215753,0.105963,0.116217,0.128371,0,0,0,0,0,9
2634,45,0.118021,0.000214893,0.105923,0.116173,0.128322,0,0,0,0,0,15
2635,40,0.118052,0.000214818,0.105882,0.116888,0.128273,0,0,0,0,0,15
2636,39,0.118017,0.000214466,0.105842,0.116844,0.128225,0,0,0,0,0,14
2637,40,0.118033,0.00021372,0.105802,0.116799,0.128555,0,0,0,0,0,20
2638,39,0.118105,0.000212896,0.10652,0.116755,0.129644,0,0,0,0,0,24
2639,38,0.118115,0.000213143,0.105722,0.116711,0.129595,0,0,0,0,0,24
2640,36,0.118162,0.000214225,0.105682,0.116667,0.129545,0,0,0,0,0,29
2641,32,0.118203,0.000214956,0.106778,0.116622,0.130254,0,0,0,0,0,25
2642,35,0.118254,0.000215579,0.106359,0.116578,0.129447,0,0,0,0,0,27
2643,32,0.11835,0.000215492,0.106697,0.116913,0.130155,0,0,0,0,0,26
2644,32,0.118376,0.000215956,0.106657,0.117625,0.130484,0,0,0,0,0,24
2645,31,0.118452,0.000217102,0.106616,0.11758,0.130813,0,0,0,0,0,25
2646,30,0.118508,0.00021631,0.107332,0.117158,0.130008,0,0,0,0,0,23
2647,25,0.118544,0.000215714,0.107291,0.117114,0.129958,0,0,0,0,0,16
2648,26,0.11856,0.000216538,0.107251,0.117069,0.129909,0,0,0,0,0,17
2649,30,0.118581,0.000215482,0.10721,0.117025,0.12986,0,0,0,0,0,18
2650,28,0.118606,0.00021715,0.107925,0.117358,0.130566,0,0,0,0,0,18
2651,31,0.118632,0.000215974,0.108261,0.117314,0.130517,0,0,0,0,0,19
2652,31,0.118648,0.000215088,0.10822,0.11727,0.130468,0,0,0,0,0,12
2653,31,0.118623,0.000214733,0.108179,0.117226,0.130418,0,0,0,0,0,15
2654,36,0.118628,0.000213762,0.107008,0.116805,0.129616,0,0,0,0,0,14
2655,37,0.118664,0.000213953,0.106968,0.117137,0.129567,0,0,0,0,0,12
2656,37,0.118675,0.000214189,0.108057,0.117846,0.130271,0,0,0,0,0,15
2657,35,0.1187,0.00021331,0.108017,0.117426,0.130222,0,0,0,0,0,19
2658,33,0.118686,0.000213528,0.107976,0.117758,0.130173,0,0,0,0,0,9
2659,33,0.118686,0.000212495,0.107935,0.117713,0.130124,0,0,0,0,0,10
2660,29,0.118667,0.000213302,0.107895,0.117669,0.130075,0,0,0,0,0,10
2661,33,0.118652,0.000213269,0.10823,0.117625,0.130026,0,0,0,0,0,13
2662,37,0.118658,0.00021239,0.108189,0.117581,0.129977,0,0,0,0,0,19
2663,34,0.118653,0.000212478,0.108149,0.117537,0.129929,0,0,0,0,0,11
2664,36,0.118614,0.000212226,0.108108,0.117492,0.12988,0,0,0,0,0,15
2665,34,0.118614,0.000212491,0.108068,0.117448,0.129831,0,0,0,0,0,17
2666,35,0.11862,0.000212933,0.108027,0.117404,0.129782,0,0,0,0,0,12
2667,34,0.118605,0.000213056,0.107987,0.11736,0.130484,0,0,0,0,0,13
2668,37,0.118596,0.000212758,0.107946,0.117316,0.13006,0,0,0,0,0,15
2669,36,0.118591,0.000213258,0.107906,0.117272,0.130011,0,0,0,0,0,11
2670,31,0.118597,0.000212553,0.107865,0.117228,0.130337,0,0,0,0,0,7
2671,31,0.118572,0.00021195,0.107825,0.117185,0.130288,0,0,0,0,0,8
2672,35,0.118533,0.000211708,0.107784,0.117141,0.13024,0,0,0,0,0,8
2673,39,0.118519,0.000211048,0.107744,0.117097,0.130191,0,0,0,0,0,10
2674,38,0.118529,0.000211337,0.107704,0.117053,0.130142,0,0,0,0,0,7
2675,41,0.118485,0.000211179,0.107664,0.117009,0.130093,0,0,0,0,0,9
2676,45,0.1185,0.000209906,0.107623,0.116966,0.130045,0,0,0,0,0,16
2677,37,0.118556,0.000211071,0.107583,0.116922,0.129996,0,0,0,0,0,14
2678,40,0.118556,0.000210492,0.107543,0.116878,0.129948,0,0,0,0,0,19
2679,39,0.118641,0.000211047,0.107503,0.116835,0.130646,0,0,0,0,0,22
2680,39,0.118637,0.000211049,0.107463,0.116791,0.13097,0,0,0,0,0,19
2681,35,0.118637,0.000211164,0.107423,0.116747,0.130921,0,0,0,0,0,19
2682,35,0.118673,0.000211767,0.107383,0.116704,0.130872,0,0,0,0,0,16
2683,38,0.118698,0.000211005,0.107343,0.117033,0.130824,0,0,0,0,0,20
2684,31,0.118738,0.000210824,0.107303,0.116617,0.130775,0,0,0,0,0,19
2685,29,0.118764,0.000210153,0.107263,0.116946,0.130726,0,0,0,0,0,16
2686,25,0.118729,0.000210152,0.107223,0.116902,0.130678,0,0,0,0,0,11
2687,27,0.118695,0.000209893,0.107183,0.117231,0.130629,0,0,0,0,0,13
2688,27,0.11869,0.000210505,0.107143,0.117188,0.13058,0,0,0,0,0,15
2689,31,0.118701,0.000210733,0.107103,0.1164,0.130532,0,0,0,0,0,14
2690,36,0.118711,0.000210756,0.107063,0.116357,0.130483,0,0,0,0,0,18
2691,34,0.118732,0.000210551,0.107023,0.116314,0.130435,0,0,0,0,0,12
2692,36,0.118762,0.000211,0.106984,0.117385,0.130386,0,0,0,0,0,17
2693,33,0.118807,0.000210733,0.106944,0.117341,0.130709,0,0,0,0,0,14
2694,35,0.118827,0.000211044,0.106904,0.116927,0.130661,0,0,0,0,0,19
2695,34,0.118857,0.000209603,0.106865,0.116883,0.130612,0,0,0,0,0,23
2696,34,0.118877,0.000208714,0.106825,0.117582,0.130935,0,0,0,0,0,18
2697,32,0.118917,0.00020808,0.106785,0.116796,0.130886,0,0,0,0,0,18
2698,32,0.118898,0.000207885,0.106746,0.117494,0.130838,0,0,0,0,0,16
2699,35,0.118933,0.000208297,0.106706,0.117451,0.130789,0,0,0,0,0,20
2700,34,0.118948,0.000207031,0.106667,0.117407,0.130741,0,0,0,0,0,17
2701,42,0.118924,0.00020727,0.106627,0.117364,0.130692,0,0,0,0,0,17
2702,37,0.118949,0.000206907,0.106588,0.117321,0.130644,0,0,0,0,0,11
2703,42,0.11892,0.000206733,0.106548,0.117277,0.130596,0,0,0,0,0,9
2704,42,0.11892,0.00020658,0.106509,0.117234,0.130547,0,0,0,0,0,7
2705,39,0.118906,0.000206706,0.10647,0.11719,0.130499,0,0,0,0,0,4
2706,46,0.118867,0.000206345,0.10643,0.117147,0.130451,0,0,0,0,0,13
2707,40,0.118852,0.000206225,0.106391,0.117104,0.130403,0,0,0,0,0,8
2708,40,0.118843,0.000205341,0.106352,0.117061,0.130355,0,0,0,0,0,7
2709,38,0.118858,0.000205525,0.106312,0.117017,0.130676,0,0,0,0,0,4
2710,43,0.118829,0.000205542,0.106273,0.116974,0.130258,0,0,0,0,0,10
2711,45,0.1188,0.000205243,0.106234,0.116931,0.13021,0,0,0,0,0,12
2712,46,0.118795,0.000206038,0.106195,0.116888,0.130162,0,0,0,0,0,14
2713,44,0.118816,0.000205912,0.106524,0.116845,0.131589,0,0,0,0,0,16
2714,35,0.118836,0.000206281,0.106485,0.116802,0.13154,0,0,0,0,0,13
2715,35,0.118831,0.000206648,0.106077,0.116759,0.130018,0,0,0,0,0,11
2716,32,0.118861,0.000207,0.106038,0.116716,0.129971,0,0,0,0,0,5
2717,33,0.118832,0.000207592,0.106367,0.116673,0.131395,0,0,0,0,0,10
2718,36,0.118823,0.000207519,0.106328,0.11663,0.131347,0,0,0,0,0,8
2719,35,0.118794,0.000206939,0.105921,0.116587,0.130195,0,0,0,0,0,7
2720,35,0.118775,0.000206576,0.10625,0.116544,0.13125,0,0,0,0,0,6
2721,43,0.118765,0.000207114,0.105843,0.116501,0.130099,0,0,0,0,0,12
2722,41,0.118736,0.00020635,0.105805,0.116458,0.130051,0,0,0,0,0,11
2723,38,0.118781,0.000207527,0.105766,0.116416,0.131105,0,0,0,0,0,9
2724,40,0.118757,0.000207644,0.105727,0.116373,0.131057,0,0,0,0,0,9
2725,39,0.118757,0.00020856,0.105688,0.11633,0.131009,0,0,0,0,0,10
2726,43,0.118758,0.000208628,0.105649,0.116288,0.130961,0,0,0,0,0,11
2727,38,0.118792,0.000208846,0.105611,0.116245,0.130913,0,0,0,0,0,3
2728,41,0.118759,0.000209156,0.105572,0.116202,0.130865,0,0,0,0,0,8
2729,42,0.11873,0.000209291,0.105533,0.11616,0.130817,0,0,0,0,0,7
2730,43,0.118725,0.000209361,0.105495,0.116117,0.131136,0,0,0,0,0,7
2731,38,0.118706,0.000209067,0.106188,0.117539,0.131088,0,0,0,0,0,3
2732,46,0.118682,0.000208972,0.105417,0.116032,0.13104,0,0,0,0,0,9
2733,47,0.118668,0.000208024,0.105379,0.11599,0.130992,0,0,0,0,0,11
2734,40,0.118698,0.000208893,0.10534,0.115947,0.130944,0,0,0,0,0,7
2735,41,0.118679,0.000208376,0.105302,0.115905,0.130896,0,0,0,0,0,6
2736,42,0.11866,0.000209001,0.105263,0.115863,0.130848,0,0,0,0,0,7
2737,45,0.118636,0.000208789,0.105225,0.11582,0.1308,0,0,0,0,0,15
2738,40,0.118636,0.000208415,0.105917,0.117239,0.130752,0,0,0,0,0,7
2739,46,0.118593,0.000208262,0.105148,0.115736,0.130705,0,0,0,0,0,13
2740,40,0.118574,0.000207955,0.105839,0.117153,0.130657,0,0,0,0,0,12
2741,40,0.11857,0.000207886,0.105071,0.116016,0.130609,0,0,0,0,0,14
2742,35,0.118556,0.000207071,0.105033,0.115974,0.130562,0,0,0,0,0,8
2743,40,0.118532,0.000207712,0.104995,0.115931,0.130514,0,0,0,0,0,13
2744,43,0.118542,0.000207561,0.104956,0.115889,0.130466,0,0,0,0,0,17
2745,40,0.118553,0.00020777,0.104918,0.115847,0.130419,0,0,0,0,0,12
2746,39,0.118558,0.000208337,0.10488,0.116169,0.130371,0,0,0,0,0,11
